catalog_id,name,aliases,kinds,confidence,gnu_libiconv_1_19,gnu_canonical,iconvex,sources,source_ids,source_urls,statuses,descriptions,record_count,implementation_disposition
ENC-0096,CESU-8,CESU8 | Compatibility Encoding Scheme for UTF-16: 8-Bit | csCESU-8 | csCESU8 | ibm-9400,iana_registered_charset | icu_converter | openjdk_charset | wikidata_unicodeencoding | wikipedia_character_set_page,high,no,,yes,iana | icu | openjdk | wikidata | wikipedia,iana:MIBenum 1016 | icu:CESU-8 | openjdk:CESU_8 | wikidata:Q455180 | wikipedia:pageid 2232502 | wikipedia:pageid 50624363,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets | https://www.wikidata.org/wiki/Q455180 | https://en.wikipedia.org/wiki/CESU-8 | https://en.wikipedia.org/wiki/Compatibility_Encoding_Scheme_for_UTF-16%3A_8-Bit,openjdk_current_source,"[http://www.unicode.org/unicode/reports/tr26] | legacy Unicode character encoding scheme, hybrid of UTF-8 and UTF-16",6,implemented
ENC-0098,"Character Set for African Languages, DIN 31625 and ISO 6438",ISO-IR-39,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-39,https://itscj.ipsj.or.jp/ir/039.pdf,registered_historical,"Character Set for African Languages, DIN 31625 and ISO 6438",1,implemented
ENC-0099,"Character Set for Greek, ECMA (Olivetti)",ISO-IR-18,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-18,https://itscj.ipsj.or.jp/ir/018.pdf,registered_historical,"Character Set for Greek, ECMA (Olivetti)",1,implemented
ENC-0100,Character Set for Viewdata and Teletext (UK),ISO-IR-47,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-47,https://itscj.ipsj.or.jp/ir/047.pdf,registered_historical,Character Set for Viewdata and Teletext (UK),1,implemented
ENC-0101,Character Set of Cuba,ISO-IR-151,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-151,https://itscj.ipsj.or.jp/ir/151.pdf,registered_historical,Character Set of Cuba,1,implemented
ENC-0102,Chinese Character Code for Information Interchange,,wikidata_codedcharacterset | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia,wikidata:Q1073697 | wikipedia:pageid 1497620,https://www.wikidata.org/wiki/Q1073697 | https://en.wikipedia.org/wiki/Chinese_Character_Code_for_Information_Interchange,,character encoding standard,2,codec_gap
ENC-0103,Chinese character encoding,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 274699,https://en.wikipedia.org/wiki/Chinese_character_encoding,,,1,implemented
ENC-0104,"Chinese Standard Interchange Code - Set 1, CNS 11643-1992",ISO-IR-171,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-171,https://itscj.ipsj.or.jp/ir/171.pdf,registered_historical,"Chinese Standard Interchange Code - Set 1, CNS 11643-1992",1,implemented
ENC-0105,"Chinese Standard Interchange Code - Set 2, CNS 11643-1992",ISO-IR-172,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-172,https://itscj.ipsj.or.jp/ir/172.pdf,registered_historical,"Chinese Standard Interchange Code - Set 2, CNS 11643-1992",1,implemented
ENC-0106,"Chinese Standard Interchange Code - Set 3, CNS 11643-1992",ISO-IR-183,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-183,https://itscj.ipsj.or.jp/ir/183.pdf,registered_historical,"Chinese Standard Interchange Code - Set 3, CNS 11643-1992",1,implemented
ENC-0107,"Chinese Standard Interchange Code - Set 4, CNS 11643-1992",ISO-IR-184,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-184,https://itscj.ipsj.or.jp/ir/184.pdf,registered_historical,"Chinese Standard Interchange Code - Set 4, CNS 11643-1992",1,implemented
ENC-0108,"Chinese Standard Interchange Code - Set 5, CNS 11643-1992",ISO-IR-185,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-185,https://itscj.ipsj.or.jp/ir/185.pdf,registered_historical,"Chinese Standard Interchange Code - Set 5, CNS 11643-1992",1,implemented
ENC-0109,"Chinese Standard Interchange Code - Set 6, CNS 11643-1992",ISO-IR-186,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-186,https://itscj.ipsj.or.jp/ir/186.pdf,registered_historical,"Chinese Standard Interchange Code - Set 6, CNS 11643-1992",1,implemented
ENC-0110,"Chinese Standard Interchange Code - Set 7, CNS 11643-1992",ISO-IR-187,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-187,https://itscj.ipsj.or.jp/ir/187.pdf,registered_historical,"Chinese Standard Interchange Code - Set 7, CNS 11643-1992",1,implemented
ENC-0111,Chinese telegraph code,,historical_information_system_encoding | telegraph_code | wikidata_characterencoding,medium,no,,no,wikidata | wikipedia_historical | supplement,wikidata:Q5100952 | wikipedia_historical:Chinese telegraph code | supplement:Chinese telegraph code,https://www.wikidata.org/wiki/Q5100952 | https://en.wikipedia.org/wiki/List_of_information_system_character_sets | https://en.wikipedia.org/wiki/Chinese_telegraph_code,historical | historical_inventory,four-digit decimal character encoding for electrically telegraphing messages written with Chinese characters | Introduced 1881; width 4 digits; Chinese telegraph communications | Four-digit decimal Chinese telegraph character code.,3,codec_gap
ENC-0112,CJK characters,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 160987,https://en.wikipedia.org/wiki/CJK_characters,,,1,research_candidate
ENC-0113,CJK Unified Ideographs,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 6094332,https://en.wikipedia.org/wiki/CJK_Unified_Ideographs,,,1,research_candidate
ENC-0114,Cluff–Foster–Idelson code,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 57932208,https://en.wikipedia.org/wiki/Cluff%E2%80%93Foster%E2%80%93Idelson_code,,,1,research_candidate
ENC-0115,Code page 0,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 50892857,https://en.wikipedia.org/wiki/Code_page_0,,,1,research_candidate
ENC-0116,Code page 10000,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 1451206,https://en.wikipedia.org/wiki/Code_page_10000,,,1,implemented
ENC-0117,Code page 10004,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 43244374,https://en.wikipedia.org/wiki/Code_page_10004,,,1,implemented
ENC-0118,Code page 10006,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 43244373,https://en.wikipedia.org/wiki/Code_page_10006,,,1,implemented
ENC-0119,Code page 10007,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 1459403,https://en.wikipedia.org/wiki/Code_page_10007,,,1,implemented
ENC-0120,Code page 10017,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 43244395,https://en.wikipedia.org/wiki/Code_page_10017,,,1,implemented
ENC-0121,Code page 10029,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 1459612,https://en.wikipedia.org/wiki/Code_page_10029,,,1,implemented
ENC-0122,Code page 1004,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 57409565,https://en.wikipedia.org/wiki/Code_page_1004,,,1,implemented
ENC-0123,Code page 1006,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q96375197 | wikipedia:pageid 64296319,https://www.wikidata.org/wiki/Q96375197 | https://en.wikipedia.org/wiki/Code_page_1006,,Character encoding for Urdu,2,implemented
ENC-0124,Code page 10079,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 43244400,https://en.wikipedia.org/wiki/Code_page_10079,,,1,implemented
ENC-0125,Code page 1008,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q96375198 | wikipedia:pageid 64296679,https://www.wikidata.org/wiki/Q96375198 | https://en.wikipedia.org/wiki/Code_page_1008,,Character encoding,2,implemented
ENC-0126,Code page 10081,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 54344602,https://en.wikipedia.org/wiki/Code_page_10081,,,1,implemented
ENC-0127,Code page 10082,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 54344610,https://en.wikipedia.org/wiki/Code_page_10082,,,1,implemented
ENC-0128,Code page 1009,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q25304982 | wikipedia:pageid 49798554,https://www.wikidata.org/wiki/Q25304982 | https://en.wikipedia.org/wiki/Code_page_1009,,computer character set for Latin scripts,2,implemented
ENC-0129,Code page 1010,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q25304984 | wikipedia:pageid 49798752,https://www.wikidata.org/wiki/Q25304984 | https://en.wikipedia.org/wiki/Code_page_1010,,French ASCII designation,2,implemented
ENC-0130,Code page 1012,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q28454464 | wikipedia:pageid 52499316,https://www.wikidata.org/wiki/Q28454464 | https://en.wikipedia.org/wiki/Code_page_1012,,code page,2,implemented
ENC-0131,Code page 1013,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q28454465 | wikipedia:pageid 52499365,https://www.wikidata.org/wiki/Q28454465 | https://en.wikipedia.org/wiki/Code_page_1013,,BS 4730 (UK version of ISO 646),2,implemented
ENC-0132,Code page 1014,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q28454466 | wikipedia:pageid 52499398,https://www.wikidata.org/wiki/Q28454466 | https://en.wikipedia.org/wiki/Code_page_1014,,IBM's code page for the Spanish version of ISO 646 for Spain,2,implemented
ENC-0133,Code page 1015,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591602 | wikipedia:pageid 53170206,https://www.wikidata.org/wiki/Q30591602 | https://en.wikipedia.org/wiki/Code_page_1015,,computer character set for Portuguese,2,implemented
ENC-0134,Code page 1016,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591606 | wikipedia:pageid 53170389,https://www.wikidata.org/wiki/Q30591606 | https://en.wikipedia.org/wiki/Code_page_1016,,IBM code page number,2,implemented
ENC-0135,Code page 1017,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591609 | wikipedia:pageid 53170423,https://www.wikidata.org/wiki/Q30591609 | https://en.wikipedia.org/wiki/Code_page_1017,,computer character set for Danish,2,implemented
ENC-0136,Code page 1018,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591613 | wikipedia:pageid 53170460,https://www.wikidata.org/wiki/Q30591613 | https://en.wikipedia.org/wiki/Code_page_1018,,Code page for ISO 646,2,implemented
ENC-0137,Code page 1019,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591611 | wikipedia:pageid 53170513,https://www.wikidata.org/wiki/Q30591611 | https://en.wikipedia.org/wiki/Code_page_1019,,computer character set for Dutch,2,implemented
ENC-0138,Code page 1020,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591649 | wikipedia:pageid 53172597,https://www.wikidata.org/wiki/Q30591649 | https://en.wikipedia.org/wiki/Code_page_1020,,IBM code page number,2,implemented
ENC-0139,Code page 1021,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591657 | wikipedia:pageid 53173141,https://www.wikidata.org/wiki/Q30591657 | https://en.wikipedia.org/wiki/Code_page_1021,,"computer character set, the Swiss variant of DEC's National Replacement Character Set",2,implemented
ENC-0140,Code page 1023,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591667 | wikipedia:pageid 53173745,https://www.wikidata.org/wiki/Q30591667 | https://en.wikipedia.org/wiki/Code_page_1023,,code page,2,implemented
ENC-0141,Code page 1036,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 53195030,https://en.wikipedia.org/wiki/Code_page_1036,,,1,research_candidate
ENC-0142,Code page 1038,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 54497992,https://en.wikipedia.org/wiki/Code_page_1038,,,1,research_candidate
ENC-0143,Code page 1040,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q96375199 | wikipedia:pageid 64298324,https://www.wikidata.org/wiki/Q96375199 | https://en.wikipedia.org/wiki/Code_page_1040,,Character encoding used in PC DOS,2,implemented
ENC-0144,Code page 1042,,wikidata_codepage,medium,no,,yes,wikidata,wikidata:Q96375200,https://www.wikidata.org/wiki/Q96375200,,computer character set for Simplified Chinese,1,implemented
ENC-0145,Code page 1043,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q96375201 | wikipedia:pageid 64304487,https://www.wikidata.org/wiki/Q96375201 | https://en.wikipedia.org/wiki/Code_page_1043,,Computer character set,2,implemented
ENC-0146,Code page 1046,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q96375203 | wikipedia:pageid 64304859,https://www.wikidata.org/wiki/Q96375203 | https://en.wikipedia.org/wiki/Code_page_1046,,computer character set for Arabic,2,implemented
ENC-0147,Code page 1050,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 51294077,https://en.wikipedia.org/wiki/Code_page_1050,,,1,research_candidate
ENC-0148,Code page 1051,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 51286814,https://en.wikipedia.org/wiki/Code_page_1051,,,1,implemented
ENC-0149,Code page 1058,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 73689995,https://en.wikipedia.org/wiki/Code_page_1058,,,1,research_candidate
ENC-0150,Code page 1089,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 53255063,https://en.wikipedia.org/wiki/Code_page_1089,,,1,implemented
ENC-0151,Code page 1090,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 54488718,https://en.wikipedia.org/wiki/Code_page_1090,,,1,research_candidate
ENC-0152,Code page 1093,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 64303905,https://en.wikipedia.org/wiki/Code_page_1093,,,1,research_candidate
ENC-0153,Code page 1098,,wikidata_doscodepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q55639457 | wikipedia:pageid 56933244,https://www.wikidata.org/wiki/Q55639457 | https://en.wikipedia.org/wiki/Code_page_1098,,code page used to write Persian in Iran,2,implemented
ENC-0154,Code page 1100,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 52462384,https://en.wikipedia.org/wiki/Code_page_1100,,,1,implemented
ENC-0155,Code page 1101,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591634 | wikipedia:pageid 53171706,https://www.wikidata.org/wiki/Q30591634 | https://en.wikipedia.org/wiki/Code_page_1101,,computer character set for UK English,2,implemented
ENC-0156,Code page 1102,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591658 | wikipedia:pageid 53173409,https://www.wikidata.org/wiki/Q30591658 | https://en.wikipedia.org/wiki/Code_page_1102,,computer character set for Dutch,2,implemented
ENC-0157,Code page 1103,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591640 | wikipedia:pageid 53172192,https://www.wikidata.org/wiki/Q30591640 | https://en.wikipedia.org/wiki/Code_page_1103,,computer character set for Finnish,2,implemented
ENC-0158,Code page 1104,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591647 | wikipedia:pageid 53172499,https://www.wikidata.org/wiki/Q30591647 | https://en.wikipedia.org/wiki/Code_page_1104,,computer character set for French,2,implemented
ENC-0159,Code page 1105,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591638 | wikipedia:pageid 53171983,https://www.wikidata.org/wiki/Q30591638 | https://en.wikipedia.org/wiki/Code_page_1105,,code page,2,implemented
ENC-0160,Code page 1106,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591645 | wikipedia:pageid 53172255,https://www.wikidata.org/wiki/Q30591645 | https://en.wikipedia.org/wiki/Code_page_1106,,computer character set for Swedish,2,implemented
ENC-0161,Code page 1107,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q30591633 | wikipedia:pageid 53171921,https://www.wikidata.org/wiki/Q30591633 | https://en.wikipedia.org/wiki/Code_page_1107,,7-bit character set,2,implemented
ENC-0162,Code page 1111,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 53254354,https://en.wikipedia.org/wiki/Code_page_1111,,,1,research_candidate
ENC-0163,Code page 1114,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 64306001,https://en.wikipedia.org/wiki/Code_page_1114,,,1,implemented
ENC-0164,Code page 1115,,wikidata_codepage | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q96375204 | wikipedia:pageid 64306528,https://www.wikidata.org/wiki/Q96375204 | https://en.wikipedia.org/wiki/Code_page_1115,,PC DOS character set,2,implemented
ENC-0165,Code page 1116,,wikidata_doscodepage | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia,wikidata:Q96375205 | wikipedia:pageid 63939909,https://www.wikidata.org/wiki/Q96375205 | https://en.wikipedia.org/wiki/Code_page_1116,,DOS code page to write Estonian language,2,codec_gap
ENC-0166,Code page 1117,,wikidata_doscodepage | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia,wikidata:Q17510261 | wikipedia:pageid 43222757,https://www.wikidata.org/wiki/Q17510261 | https://en.wikipedia.org/wiki/Code_page_1117,,computer character set for Baltic languages,2,codec_gap
